0,0,0,0
0.01001,1,0.01001,1.001
0.02002,1,0.01992,1.992
0.03003,1,0.02973,2.973
0.04004,1,0.039443,3.9443
0.05005,1,0.049058,4.9058
0.06006,1,0.058577,5.8577
0.07007,1,0.068001,6.8001
0.08008,1,0.07733,7.733
0.09009,1,0.086566,8.6566
0.1001,1,0.095709,9.5709
0.11011,1,0.10476,10.476
0.12012,1,0.11372,11.372
0.13013,1,0.12259,12.259
0.14014,1,0.13138,13.138
0.15015,1,0.14007,14.007
0.16016,1,0.14868,14.868
0.17017,1,0.1572,15.72
0.18018,1,0.16564,16.564
0.19019,1,0.17399,17.399
0.2002,1,0.18226,18.226
0.21021,1,0.19044,19.044
0.22022,1,0.19855,19.855
0.23023,1,0.20657,20.657
0.24024,1,0.21451,21.451
0.25025,1,0.22238,22.238
0.26026,1,0.23016,23.016
0.27027,1,0.23787,23.787
0.28028,1,0.24549,24.549
0.29029,1,0.25305,25.305
0.3003,1,0.26052,26.052
0.31031,1,0.26793,26.793
0.32032,1,0.27525,27.525
0.33033,1,0.28251,28.251
0.34034,1,0.28969,28.969
0.35035,1,0.2968,29.68
0.36036,1,0.30384,30.384
0.37037,1,0.31081,31.081
0.38038,1,0.31771,31.771
0.39039,1,0.32454,32.454
0.4004,1,0.3313,33.13
0.41041,1,0.33799,33.799
0.42042,1,0.34462,34.462
0.43043,1,0.35118,35.118
0.44044,1,0.35767,35.767
0.45045,1,0.3641,36.41
0.46046,1,0.37047,37.047
0.47047,1,0.37677,37.677
0.48048,1,0.38301,38.301
0.49049,1,0.38919,38.919
0.5005,1,0.3953,39.53
0.51051,1,0.40135,40.135
0.52052,1,0.40735,40.735
0.53053,1,0.41328,41.328
0.54054,1,0.41915,41.915
0.55055,1,0.42497,42.497
0.56056,1,0.43072,43.072
0.57057,1,0.43642,43.642
0.58058,1,0.44206,44.206
0.59059,1,0.44765,44.765
0.6006,1,0.45318,45.318
0.61061,1,0.45865,45.865
0.62062,1,0.46407,46.407
0.63063,1,0.46943,46.943
0.64064,1,0.47474,47.474
0.65065,1,0.48,48
0.66066,1,0.48521,48.521
0.67067,1,0.49036,49.036
0.68068,1,0.49546,49.546
0.69069,1,0.50051,50.051
0.7007,1,0.50551,50.551
0.71071,1,0.51046,51.046
0.72072,1,0.51536,51.536
0.73073,1,0.52021,52.021
0.74074,1,0.52502,52.502
0.75075,1,0.52977,52.977
0.76076,1,0.53448,53.448
0.77077,1,0.53914,53.914
0.78078,1,0.54375,54.375
0.79079,1,0.54832,54.832
0.8008,1,0.55284,55.284
0.81081,1,0.55731,55.731
0.82082,1,0.56175,56.175
0.83083,1,0.56613,56.613
0.84084,1,0.57048,57.048
0.85085,1,0.57478,57.478
0.86086,1,0.57903,57.903
0.87087,1,0.58325,58.325
0.88088,1,0.58742,58.742
0.89089,1,0.59155,59.155
0.9009,1,0.59564,59.564
0.91091,1,0.59968,59.968
0.92092,1,0.60369,60.369
0.93093,1,0.60766,60.766
0.94094,1,0.61159,61.159
0.95095,1,0.61547,61.547
0.96096,1,0.61932,61.932
0.97097,1,0.62313,62.313
0.98098,1,0.62691,62.691
0.99099,1,0.63064,63.064
1.001,1,0.63434,63.434
1.011,1,0.638,63.8
1.021,1,0.64162,64.162
1.031,1,0.64521,64.521
1.041,1,0.64876,64.876
1.0511,1,0.65228,65.228
1.0611,1,0.65576,65.576
1.0711,1,0.6592,65.92
1.0811,1,0.66261,66.261
1.0911,1,0.66599,66.599
1.1011,1,0.66933,66.933
1.1111,1,0.67264,67.264
1.1211,1,0.67592,67.592
1.1311,1,0.67917,67.917
1.1411,1,0.68238,68.238
1.1512,1,0.68556,68.556
1.1612,1,0.6887,68.87
1.1712,1,0.69182,69.182
1.1812,1,0.69491,69.491
1.1912,1,0.69796,69.796
1.2012,1,0.70098,70.098
1.2112,1,0.70398,70.398
1.2212,1,0.70694,70.694
1.2312,1,0.70987,70.987
1.2412,1,0.71278,71.278
1.2513,1,0.71565,71.565
1.2613,1,0.7185,71.85
1.2713,1,0.72132,72.132
1.2813,1,0.72411,72.411
1.2913,1,0.72687,72.687
1.3013,1,0.7296,72.96
1.3113,1,0.73231,73.231
1.3213,1,0.73499,73.499
1.3313,1,0.73764,73.764
1.3413,1,0.74027,74.027
1.3514,1,0.74287,74.287
1.3614,1,0.74544,74.544
1.3714,1,0.74799,74.799
1.3814,1,0.75051,75.051
1.3914,1,0.75301,75.301
1.4014,1,0.75548,75.548
1.4114,1,0.75793,75.793
1.4214,1,0.76035,76.035
1.4314,1,0.76275,76.275
1.4414,1,0.76513,76.513
1.4515,1,0.76748,76.748
1.4615,1,0.7698,76.98
1.4715,1,0.77211,77.211
1.4815,1,0.77439,77.439
1.4915,1,0.77665,77.665
1.5015,1,0.77888,77.888
1.5115,1,0.7811,78.11
1.5215,1,0.78329,78.329
1.5315,1,0.78546,78.546
1.5415,1,0.78761,78.761
1.5516,1,0.78973,78.973
1.5616,1,0.79184,79.184
1.5716,1,0.79392,79.392
1.5816,1,0.79598,79.598
1.5916,1,0.79802,79.802
1.6016,1,0.80005,80.005
1.6116,1,0.80205,80.205
1.6216,1,0.80403,80.403
1.6316,1,0.80599,80.599
1.6416,1,0.80793,80.793
1.6517,1,0.80986,80.986
1.6617,1,0.81176,81.176
1.6717,1,0.81364,81.364
1.6817,1,0.81551,81.551
1.6917,1,0.81736,81.736
1.7017,1,0.81918,81.918
1.7117,1,0.82099,82.099
1.7217,1,0.82279,82.279
1.7317,1,0.82456,82.456
1.7417,1,0.82632,82.632
1.7518,1,0.82805,82.805
1.7618,1,0.82978,82.978
1.7718,1,0.83148,83.148
1.7818,1,0.83317,83.317
1.7918,1,0.83484,83.484
