"time","x","y","z","low","high","mux1_GEn1","mux1_GEn2","mux1_GUn1","mux1_GUn2","comp_out","vin","zero","rlc_iL+","rlc_iL-","rlc_vC+","rlc_vC-","vCp","vCn","iLp","iLn","iCp","iCn","vLp","vLn","rlc_dummy+","rlc_dummy-","rlc_A+","rlc_A-"
8.17817817817818,8.93105049215636,0.0273322936569909,7.1810609096408e-07,3.14955795000508e-08,6.67880863391252,2.97108230366128e-40,2.6371921693275,0,0,4.0416164960806,10,0,-1690.15682349019,0,-1581.11444778111,54.5211878545207,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.2605939272603
8.18818818818819,8.9305620279055,0.0273087571103836,7.05419404009816e-07,3.09108180314157e-08,6.67880863391252,2.65911477743981e-40,2.63668015525859,0,0,4.04212850956476,10,0,-1692.22555889226,0,-1583.04971638305,54.5879212545874,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.2939606272937
8.1981981981982,8.93007401010202,0.0272853133992577,6.92957495853543e-07,3.03370238501941e-08,6.67880863391252,2.37991250575015e-40,2.63616868070828,0,0,4.04263998354127,10,0,-1694.29429429433,0,-1584.98498498498,54.6546546546542,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.3273273273271
8.20820820820821,8.92958643702256,0.0272619622392376,6.80716372096919e-07,2.97739891227943e-08,6.67880863391252,2.13003335349356e-40,2.63565774366464,0,0,4.04315092002187,10,0,-1696.3630296964,0,-1586.92025358692,54.7213880547209,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.3606940273604
8.21821821821822,8.92909930694917,0.0272387033474298,6.68692109542882e-07,2.92215099963149e-08,6.67880863391252,1.90639688953664e-40,2.63514734212271,0,0,4.04366132101133,10,0,-1698.43176509847,0,-1588.85552218885,54.7881214547876,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.3940607273938
8.22822822822823,8.92861261816932,0.0272155364424153,6.56880854922361e-07,2.8679386521458e-08,6.67880863391252,1.70624636860946e-40,2.63463747408446,0,0,4.04417118850745,10,0,-1700.50050050054,0,-1590.79079079079,54.8548548548544,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.4274274274272
8.23823823823824,8.92812636897583,0.0271924612442413,6.45278823643834e-07,2.81474225769513e-08,6.67880863391252,1.52711471025965e-40,2.6341281375588,0,0,4.04468052450115,10,0,-1702.56923590261,0,-1592.72605939272,54.9215882549211,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.4607941274606
8.24824824824825,8.92764055766688,0.0271694774744136,6.33882298565322e-07,2.76254257954513e-08,6.67880863391252,1.36679405451966e-40,2.6336193305615,0,0,4.04518933097645,10,0,-1704.63797130467,0,-1594.66132799466,54.9883216549878,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.4941608274939
8.25825825825826,8.92715518254596,0.0271465848558886,6.22687628788414e-07,2.71132074908965e-08,6.67880863391252,1.22330851816084e-40,2.63311105111516,0,0,4.04569760991057,10,0,-1706.70670670674,0,-1596.59659659659,55.0550550550546,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.5275275275273
8.26826826826827,8.92667024192185,0.0271237831130659,6.11691228473934e-07,2.66105825872828e-08,6.67880863391252,1.09488981497144e-40,2.63260329724921,0,0,4.0462053632739,10,0,-1708.77544210881,0,-1598.53186519853,55.1217884551213,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.5608942275607
8.27827827827828,8.92618573410862,0.0271010719717802,6.00889575678845e-07,2.61173695488329e-08,6.67880863391252,9.79955438896877e-41,2.63209606699983,0,0,4.04671259303007,10,0,-1710.84417751088,0,-1600.46713380047,55.1885218551881,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.594260927594
8.28828828828829,8.92570165742554,0.0270784511592939,5.90279211214022e-07,2.56333903115313e-08,6.67880863391252,8.77089140557314e-41,2.63158935840992,0,0,4.047219301136,10,0,-1712.91291291295,0,-1602.4024024024,55.2552552552548,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.6276276276274
8.2982982982983,8.92521801019712,0.0270559204042894,5.79856737522513e-07,2.51584702159996e-08,6.67880863391252,7.85023456000917e-41,2.63108316952909,0,0,4.0477254895419,10,0,-1714.98164831502,0,-1604.33767100434,55.3219886553215,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.6609943276608
8.30830830830831,8.92473479075303,0.0270334794368616,5.69618817577918e-07,2.4692437941683e-08,6.67880863391252,7.02624071913535e-41,2.63057749841363,0,0,4.04823116019133,10,0,-1717.05038371709,0,-1606.27293960627,55.3887220553883,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.6943610276941
8.31831831831832,8.92425199742814,0.0270111279885107,5.59562173802525e-07,2.42351254423246e-08,6.67880863391252,6.28875834199034e-41,2.63007234312643,0,0,4.04873631502122,10,0,-1719.11911911916,0,-1608.20820820821,55.455455455455,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.7277277277275
8.32832832832833,8.92376962856241,0.0269888657921341,5.49683587004844e-07,2.37863678827005e-08,6.67880863391252,5.62870227151026e-41,2.62956770173698,0,0,4.04924095596191,10,0,-1721.18785452123,0,-1610.14347681014,55.5221888555217,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.7610944277609
8.33833833833834,8.92328768250094,0.0269666925820197,5.39979895336205e-07,2.33460035765912e-08,6.67880863391252,5.03794168606989e-41,2.62906357232134,0,0,4.04974508493719,10,0,-1723.2565899233,0,-1612.07874541208,55.5889222555885,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.7944611277942
8.34834834834835,8.92280615759388,0.0269446080938383,5.30447993266047e-07,2.29138739259648e-08,6.67880863391252,4.50919982734657e-41,2.62855995296207,0,0,4.05024870386433,10,0,-1725.32532532536,0,-1614.01401401401,55.6556556556552,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.8278278278276
8.35835835835836,8.92232505219646,0.0269226120646362,5.21084830575598e-07,2.24898233613483e-08,6.67880863391252,4.03596426649198e-41,2.62805684174824,0,0,4.05075181465411,10,0,-1727.39406072743,0,-1615.94928261595,55.722389055722,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.861194527861
8.36836836836837,8.92184436466894,0.0269007042328281,5.11887411369584e-07,2.20736992833629e-08,6.67880863391252,3.61240660078035e-41,2.62755423677537,0,0,4.05125441921086,10,0,-1729.4627961295,0,-1617.88455121788,55.7891224557887,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.8945612278943
8.37837837837838,8.92136409337658,0.0268788843381899,5.02852793105663e-07,2.16653520054011e-08,6.67880863391252,3.23331058939171e-41,2.6270521361454,0,0,4.05175651943248,10,0,-1731.53153153157,0,-1619.81981981982,55.8558558558554,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.9279279279277
8.38838838838839,8.9208842366896,0.0268571521218516,4.93978085641255e-07,2.12646346974225e-08,6.67880863391252,2.89400784122686e-41,2.62655053796666,0,0,4.0522581172105,10,0,-1733.60026693364,0,-1621.75508842175,55.9225892559222,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.9612946279611
8.3983983983984,8.92040479298322,0.0268355073262902,4.85260450297456e-07,2.08714033308465e-08,6.67880863391252,2.59032026092541e-41,2.62604944035385,0,0,4.05275921443008,10,0,-1735.66900233571,0,-1623.69035702369,55.9893226559889,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,27.9946613279945
8.40840840840841,8.91992576063754,0.0268139496953226,4.76697098939733e-07,2.04855166245196e-08,6.67880863391252,2.31850854272258e-41,2.62554884142796,0,0,4.05325981297008,10,0,-1737.73773773778,0,-1625.62562562563,56.0560560560557,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,28.0280280280278
8.41841841841842,8.91944713803759,0.0267924789740987,4.68285293075097e-07,2.01068359917372e-08,6.67880863391252,2.07522607646755e-41,2.6250487393163,0,0,4.05375991470306,10,0,-1739.80647313985,0,-1627.56089422756,56.1227894561224,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.0780776406404415,0.117359909646538,0.117359909646538,0.0780776406404415,0.0780776406404415,0,0,0,28.0613947280612
