0 0.001
0.0100025006251563 0.000890962445262231
0.0200050012503126 0.000794687981929246
0.0300075018754689 0.000709533280782059
0.0400100025006252 0.000634098642831945
0.0500125031257814 0.000567181900756487
0.0600150037509377 0.000507746133597583
0.070017504376094 0.000454888762243618
0.0800200050012503 0.000407828114594064
0.0900225056264066 0.00036588440180735
0.100025006251563 0.000328463582094504
0.110027506876719 0.000295046510793648
0.120030007501875 0.000265178867326566
0.130032508127032 0.000238461700549413
0.140035008752188 0.000214544204169913
0.150037509377344 0.000193117410625832
0.160040010002501 0.000173908762593047
0.170042510627657 0.000156677474816882
0.180045011252813 0.00014121053383249
0.190047511877969 0.000127319249158791
0.200050012503126 0.000114836270899486
0.210052513128282 0.000103613004174464
0.220055013753438 9.35173630311634e-05
0.230057514378595 8.44318150508153e-05
0.240060015003751 7.62516756930237e-05
0.250062515628907 6.88836177069766e-05
0.260065016254064 6.22443661798705e-05
0.27006751687922 5.62595541876143e-05
0.280070017504376 5.08627176839199e-05
0.290072518129532 4.5994411351675e-05
0.300075018754689 4.16014297428929e-05
0.310077519379845 3.76361202332633e-05
0.320080020005001 3.40557761821789e-05
0.330082520630158 3.08221002741517e-05
0.340085021255314 2.79007293682385e-05
0.35008752188047 2.52608133359356e-05
0.360090022505626 2.2874641356003e-05
0.370092523130783 2.07173099825802e-05
0.380095023755939 1.87664280322181e-05
0.390097524381095 1.70018539639716e-05
0.400100025006252 1.54054619694865e-05
0.410102525631408 1.39609334596613e-05
0.420105026256564 1.26535710415789e-05
0.43010752688172 1.14701324329409e-05
0.440110027506877 1.03986820687637e-05
0.450112528132033 9.42845842305005e-06
0.460115028757189 8.54975530197739e-06
0.470117529382346 7.75381556951872e-06
0.480120030007502 7.03273594528245e-06
0.490122530632658 6.37938167114563e-06
0.500125031257814 5.78730998085825e-06
0.510127531882971 5.25070142772575e-06
0.520130032508127 4.76429823188245e-06
0.530132533133283 4.32334890240834e-06
0.54013503375844 3.92355847221742e-06
0.550137534383596 3.56104375664528e-06
0.560140035008752 3.23229311118738e-06
0.570142535633908 2.9341302209311e-06
0.580145036259065 2.6636815047892e-06
0.590147536884221 2.41834676246975e-06
0.600150037509377 2.19577273189411e-06
0.610152538134534 1.99382926010176e-06
0.62015503875969 1.81058782208148e-06
0.630157539384846 1.64430214990336e-06
0.640160040010002 1.4933907593965e-06
0.650162540635159 1.35642118377616e-06
0.660165041260315 1.23209574338207e-06
0.670167541885471 1.11923869831857e-06
0.680170042510628 1.01678464652776e-06
0.690172543135784 9.23768043889932e-07
0.70017504376094 8.39313735518398e-07
0.710177544386096 7.62628398662675e-07
0.720180045011253 6.92992807700819e-07
0.730182545636409 6.29754840717418e-07
0.740185046261565 5.7232315524233e-07
0.750187546886722 5.20161467967978e-07
0.760190047511878 4.72783379759624e-07
0.770192548137034 4.29747693103257e-07
0.78019504876219 3.90654174370242e-07
0.790197549387347 3.55139717979827e-07
0.800200050012503 3.22874873765886e-07
0.810202550637659 2.93560702652828e-07
0.820205051262816 2.66925929161984e-07
0.830207551887972 2.42724362343489e-07
0.840210052513128 2.20732559495275e-07
0.850212553138285 2.00747709521749e-07
0.860215053763441 1.82585715028332e-07
0.870217554388597 1.66079454269569e-07
0.880220055013753 1.51077205890465e-07
0.89022255563891 1.37441221043352e-07
0.900225056264066 1.25046428944008e-07
0.910227556889222 1.13779263267152e-07
0.920230057514379 1.03536597987343e-07
0.930232558139535 9.4224782359783e-08
0.940235058764691 8.5758765718249e-08
0.950237559389847 7.80613036548268e-08
0.960240060015004 7.10622379477475e-08
0.97024256064016 6.46978433279144e-08
0.980245061265316 5.89102348292251e-08
0.990247561890473 5.3646830059427e-08
1.00025006251563 4.88598612631276e-08
1.01025256314079 4.4505932532265e-08
1.02025506376594 4.05456179568084e-08
1.0302575643911 3.69430969042016e-08
1.04026006501625 3.36658229741224e-08
1.05026256564141 3.06842234991547e-08
1.06026506626657 2.79714267552458e-08
1.07026756689172 2.55030143113051e-08
1.08027006751688 2.32567961876671e-08
1.09027256814204 2.12126067108006e-08
1.10027506876719 1.93521191487693e-08
1.11027756939235 1.76586773905021e-08
1.1202800700175 1.61171430936828e-08
1.13028257064266 1.47137568726229e-08
1.14028507126782 1.3436012230279e-08
1.15028757189297 1.22725410589234e-08
1.16029007251813 1.121300964305e-08
1.17029257314329 1.02480237633682e-08
1.18029507376844 9.36904283268205e-09
1.1902975743936 8.56830491063766e-09
1.20030007501875 7.83875202766896e-09
1.21030257564391 7.17396704162042e-09
1.22030507626907 6.56811545872828e-09
1.23030757689422 6.01589228867697e-09
1.24031007751938 5.51247381117005e-09
1.25031257814454 5.0534737430224e-09
1.26031507876969 4.6349034096993e-09
1.27031757939485 4.25313660580028e-09
1.28032008002 3.90487359665151e-09
1.29032258064516 3.58711372174809e-09
1.30032508127032 3.29712881060489e-09
1.31032758189547 3.03243714104991e-09
1.32033008252063 2.79078133307377e-09
1.33033258314579 2.57010797614121e-09
1.34033508377094 2.36854918378419e-09
1.3503375843961 2.18440570565908e-09
1.36034008502126 2.01613158757848e-09
1.37034258564641 1.86232028808928e-09
1.38034508627157 1.72169204538985e-09
1.39034758689672 1.59308237702275e-09
1.40035008752188 1.47543163198582e-09
1.41035258814704 1.3677754932514e-09
1.42035508877219 1.26923634428107e-09
1.43035758939735 1.17901542058476e-09
1.44036009002251 1.09638567457843e-09
1.45036259064766 1.02068528889593e-09
1.46036509127282 9.51311779024511e-10
1.47036759189797 8.87716631477191e-10
1.48037009252313 8.29400434434635e-10
1.49037259314829 7.75908431702622e-10
1.50037509377344 7.26826501277385e-10
1.5103775943986 6.8177749381922e-10
1.52038009502376 6.40417897750187e-10
1.53038259564891 6.0243480939092e-10
1.54038509627407 5.67543177847977e-10
1.55038759689922 5.35483299613993e-10
1.56039009752438 5.06018540206304e-10
1.57039259814954 4.7893326218319e-10
1.58039509877469 4.5403094080004e-10
1.59039759939985 4.3113244721506e-10
1.60040010002501 4.10074498037431e-10
1.61040260065016 3.90708232552712e-10
1.62040510127532 3.72897921066956e-10
1.63040760190048 3.56519793862823e-10
1.64041010252563 3.41460975483346e-10
1.65041260315079 3.27618513807757e-10
1.66041510377594 3.14898497257301e-10
1.6704176044011 3.03215251752296e-10
1.68042010502626 2.92490610165649e-10
1.69042260565141 2.82653247697295e-10
1.70042510627657 2.73638077195622e-10
1.71042760690173 2.65385699001597e-10
1.72043010752688 2.57841900379731e-10
1.73043260815204 2.50957200107199e-10
1.74043510877719 2.44686433868153e-10
1.75043760940235 2.38988377245904e-10
1.76044011002751 2.33825402486555e-10
1.77044261065266 2.29163166228554e-10
1.78044511127782 2.24970325216879e-10
1.79044761190298 2.21218277618985e-10
1.80045011252813 2.17880927587494e-10
1.81045261315329 2.14934470965779e-10
1.82045511377844 2.12357200244036e-10
1.8304576144036 2.10129327013536e-10
1.84046011502876 2.08232820363385e-10
1.85046261565391 2.06651259772482e-10
1.86046511627907 2.0536970120086e-10
1.87046761690423 2.04374555193201e-10
1.88047011752938 2.03653475914984e-10
1.89047261815454 2.03195260142039e-10
1.90047511877969 2.02989755311944e-10
1.91047761940485 2.0302777582672e-10
1.92048012003001 2.0330102686867e-10
1.93048262065516 2.03802035058241e-10
1.94048512128032 2.04524085345886e-10
1.95048762190548 2.05461163581707e-10
1.96049012253063 2.06607904257922e-10
1.97049262315579 2.0795954296584e-10
1.98049512378095 2.09511873149758e-10
1.9904976244061 2.11261206778053e-10
2.00050012503126 2.13204338586099e-10
2.01050262565641 2.15338513576882e-10
2.02050512628157 2.17661397493588e-10
2.03050762690673 2.20171050004281e-10
2.04051012753188 2.22865900362291e-10
2.05051262815704 2.25744725327308e-10
2.0605151287822 2.28806629151833e-10
2.07051762940735 2.32051025453345e-10
2.08052013003251 2.35477620815087e-10
2.09052263065766 2.39086399964652e-10
2.10052513128282 2.42877612393822e-10
2.11052763190798 2.46851760304134e-10
2.12053013253313 2.51009587764646e-10
2.13053263315829 2.5535207098249e-10
2.14053513378345 2.59880409588969e-10
2.1505376344086 2.64596018868709e-10
2.16054013503376 2.69500522847297e-10
2.17054263565891 2.74595748173495e-10
2.18054513628407 2.79883718730029e-10
2.19054763690923 2.85366650919125e-10
2.20055013753438 2.91046949570548e-10
2.21055263815954 2.96927204425156e-10
2.2205551387847 3.03010187151646e-10
2.23055763940985 3.09298848858031e-10
2.24056014003501 3.1579631806292e-10
2.25056264066016 3.22505899094977e-10
2.26056514128532 3.29431070891911e-10
2.27056764191048 3.36575486173037e-10
2.28057014253563 3.43942970961968e-10
2.29057264316079 3.51537524438251e-10
2.30057514378595 3.59363319098609e-10
2.3105776444111 3.67424701211014e-10
2.32058014503626 3.75726191545784e-10
2.33058264566142 3.84272486369366e-10
2.34058514628657 3.93068458688848e-10
2.35058764691173 4.02119159735867e-10
2.36059014753688 4.11429820679968e-10
2.37059264816204 4.2100585456417e-10
2.3805951487872 4.30852858445848e-10
2.39059764941235 4.4097661575175e-10
